challenge	difficulty	qubits	method	method_family	source_sessions	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	review	validation	status	source_path	notes
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	20	0001000100010011101100010001110111101001000111010001100011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	21	1011101100010011000101001010100101001000000011010000110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	21	1011101100010011000101001010100101001000000011010000110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	22	0010001100010011100101011001110101000001000011010100000111111010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	22	0010001100010011100101011001110101000001000011010100000111111010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	23	1011001100010010000101010001110101001000000011010000001011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	23	1011001100010010000101010001110101001000000011010000001011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	24	1010001101010011000100010011110101000001000011010001100011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	24	1010001101010011000100010011110101000001000011010001100011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	25	1011001101010111000101010011110111001000000011011101000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	25	1011001101010111000101010011110111001000000011011101000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	1	01001110	sample_fraction	0.557861328125	2285		0.557861328125	1			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	1	01001110	sample_fraction	0.557861328125	2285		0.557861328125	1			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	2	01101111	sample_fraction	0.0625	256		0.0625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	2	01101111	sample_fraction	0.0625	256		0.0625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	3	10101110	sample_fraction	0.03515625	144		0.03515625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	3	10101110	sample_fraction	0.03515625	144		0.03515625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	4	01100110	sample_fraction	0.034912109375	143		0.034912109375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	4	01100110	sample_fraction	0.034912109375	143		0.034912109375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	5	11101110	sample_fraction	0.032958984375	135		0.032958984375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	5	11101110	sample_fraction	0.032958984375	135		0.032958984375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	6	00001110	sample_fraction	0.03271484375	134		0.03271484375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	6	00001110	sample_fraction	0.03271484375	134		0.03271484375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	7	01001111	sample_fraction	0.022216796875	91		0.022216796875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	7	01001111	sample_fraction	0.022216796875	91		0.022216796875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	8	10101111	sample_fraction	0.020751953125	85		0.020751953125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	8	10101111	sample_fraction	0.020751953125	85		0.020751953125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	9	01000111	sample_fraction	0.0166015625	68		0.0166015625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	9	01000111	sample_fraction	0.0166015625	68		0.0166015625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	10	11101111	sample_fraction	0.016357421875	67		0.016357421875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	10	11101111	sample_fraction	0.016357421875	67		0.016357421875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	11	01001010	sample_fraction	0.015869140625	65		0.015869140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	11	01001010	sample_fraction	0.015869140625	65		0.015869140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	12	10001110	sample_fraction	0.0146484375	60		0.0146484375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	12	10001110	sample_fraction	0.0146484375	60		0.0146484375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	13	11100111	sample_fraction	0.01416015625	58		0.01416015625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	13	11100111	sample_fraction	0.01416015625	58		0.01416015625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	14	10100111	sample_fraction	0.01416015625	58		0.01416015625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	14	10100111	sample_fraction	0.01416015625	58		0.01416015625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	15	10000111	sample_fraction	0.0126953125	52		0.0126953125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	15	10000111	sample_fraction	0.0126953125	52		0.0126953125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	16	11001110	sample_fraction	0.01123046875	46		0.01123046875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	16	11001110	sample_fraction	0.01123046875	46		0.01123046875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	17	10100110	sample_fraction	0.00927734375	38		0.00927734375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	17	10100110	sample_fraction	0.00927734375	38		0.00927734375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	18	01101110	sample_fraction	0.00927734375	38		0.00927734375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	18	01101110	sample_fraction	0.00927734375	38		0.00927734375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	19	11000111	sample_fraction	0.008056640625	33		0.008056640625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	19	11000111	sample_fraction	0.008056640625	33		0.008056640625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	20	10001111	sample_fraction	0.0068359375	28		0.0068359375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	20	10001111	sample_fraction	0.0068359375	28		0.0068359375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	21	11001111	sample_fraction	0.00634765625	26		0.00634765625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	21	11001111	sample_fraction	0.00634765625	26		0.00634765625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	22	00001010	sample_fraction	0.005615234375	23		0.005615234375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	22	00001010	sample_fraction	0.005615234375	23		0.005615234375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	23	11100110	sample_fraction	0.005126953125	21		0.005126953125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	23	11100110	sample_fraction	0.005126953125	21		0.005126953125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	24	00101111	sample_fraction	0.00439453125	18		0.00439453125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	24	00101111	sample_fraction	0.00439453125	18		0.00439453125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	sample_top	25	10000110	sample_fraction	0.00439453125	18		0.00439453125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session	challenge-8_11.mps	sample_top	25	10000110	sample_fraction	0.00439453125	18		0.00439453125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	-
