file_a,difficulty_a,file_b,difficulty_b,op_5gram_cosine
challenges/easy/challenge-24_13.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.70146298
challenges/easy/challenge-24_13.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.77594558
challenges/easy/challenge-24_13.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.80154983
challenges/easy/challenge-24_13.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.77287289
challenges/easy/challenge-24_13.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.82368673
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.75411639
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.70335245
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.76519417
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.57748891
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.65542341
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.71778337
challenges/easy/challenge-24_13.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.59119941
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.48630527
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.36025040
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.48670277
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.49508186
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.49161930
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.49624505
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.47934538
challenges/easy/challenge-24_13.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.49039306
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-36_15.qasm,easy,0.65373674
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-40_16.qasm,easy,0.81213204
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-40_17.qasm,easy,0.84782076
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-40_18.qasm,easy,0.87711174
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-48_19.qasm,easy,0.80220635
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-48_20.qasm,easy,0.84638914
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.84739327
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.86424699
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.81832276
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.75613192
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.88389326
challenges/easy/challenge-32_14.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.81931343
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.69031373
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.74774671
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.75892997
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.77542294
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.82514566
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.86212276
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.84097730
challenges/easy/challenge-32_14.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.88922526
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.80809246
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.81970860
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.82181183
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.69821990
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.80483449
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.78146360
challenges/easy/challenge-32_14.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.75109579
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.57991394
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.45013226
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.55160740
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.56197718
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.57139164
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.55577865
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.55276136
challenges/easy/challenge-32_14.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.55273804
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-40_16.qasm,easy,0.57825288
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-40_17.qasm,easy,0.54136391
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-40_18.qasm,easy,0.66063787
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-48_19.qasm,easy,0.56693811
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-48_20.qasm,easy,0.57924337
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.58570183
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.55163822
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.55545678
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.55154536
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.58142204
challenges/easy/challenge-36_15.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.57173005
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.49044833
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.49733154
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.48487045
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.49792025
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.51914702
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.56595958
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.54346257
challenges/easy/challenge-36_15.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.60497996
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.53780108
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.56138684
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.56756271
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.42701637
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.54281248
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.53364827
challenges/easy/challenge-36_15.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.51353416
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.92760016
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.83375690
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.91918533
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.91858913
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.92622435
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.91958504
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.92006503
challenges/easy/challenge-36_15.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.91366220
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-40_17.qasm,easy,0.81751064
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-40_18.qasm,easy,0.79019834
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-48_19.qasm,easy,0.82009100
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-48_20.qasm,easy,0.71536181
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.75886810
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.81513672
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.89400552
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.87717347
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.84366899
challenges/easy/challenge-40_16.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.83495682
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.73364771
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.69355887
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.82560202
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.84226275
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.85961670
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.84539654
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.77233877
challenges/easy/challenge-40_16.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.89085993
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.88501554
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.83062339
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.84870127
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.62525104
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.74146885
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.86961099
challenges/easy/challenge-40_16.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.65524617
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.53435222
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.40963919
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.53939369
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.54648397
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.54310568
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.54016050
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.52945586
challenges/easy/challenge-40_16.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.54329439
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-40_18.qasm,easy,0.82928551
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-48_19.qasm,easy,0.78477059
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-48_20.qasm,easy,0.74313952
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.80684807
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.84031281
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.81498313
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.76970998
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.87054735
challenges/easy/challenge-40_17.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.76444605
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.57654444
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.68611317
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.76053906
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.76596752
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.83557423
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.84348113
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.87292991
challenges/easy/challenge-40_17.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.87854870
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.81813136
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.79382764
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.82550817
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.68050283
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.77217579
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.79021566
challenges/easy/challenge-40_17.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.68056618
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.48423165
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.36458716
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.46780702
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.48056795
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.48052198
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.47433996
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.46866272
challenges/easy/challenge-40_17.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.47177442
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-48_19.qasm,easy,0.76357381
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-48_20.qasm,easy,0.80730232
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.86948905
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.87066269
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.80989497
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.73184695
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.89686914
challenges/easy/challenge-40_18.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.79844563
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.75197231
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.84365425
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.80613632
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.80847267
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.79979757
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.82704425
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.85713829
challenges/easy/challenge-40_18.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.86459243
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.81911359
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.87749176
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.85254378
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.78779748
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.87712376
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.82574904
challenges/easy/challenge-40_18.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.84385820
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.57611053
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.44163549
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.53320261
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.54454302
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.55457659
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.54113980
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.54071686
challenges/easy/challenge-40_18.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.53994591
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-48_20.qasm,easy,0.82927561
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.81428494
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.82509141
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.85666206
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.85024400
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.84012121
challenges/easy/challenge-48_19.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.89259216
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.62245110
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.61012177
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.69617701
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.72348938
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.83556468
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.89841210
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.84838345
challenges/easy/challenge-48_19.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.86369703
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.80525999
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.76178213
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.79702949
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.60591491
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.68517645
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.76250441
challenges/easy/challenge-48_19.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.60754138
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.50530799
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.40136528
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.51733701
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.52422424
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.52457020
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.52412402
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.51406167
challenges/easy/challenge-48_19.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.52251616
challenges/easy/challenge-48_20.qasm,easy,challenges/easy/challenge-48_21.qasm,easy,0.84660238
challenges/easy/challenge-48_20.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.80550750
challenges/easy/challenge-48_20.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.74039769
challenges/easy/challenge-48_20.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.70055012
challenges/easy/challenge-48_20.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.84803821
challenges/easy/challenge-48_20.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.79743063
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.63031591
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.66581929
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.63217035
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.65165586
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.72318760
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.81886954
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.80236499
challenges/easy/challenge-48_20.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.81884392
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.69298786
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.73765346
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.70120977
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.58978316
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.70200004
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.64516195
challenges/easy/challenge-48_20.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.65105422
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.49394896
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.37427457
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.47675520
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.48288623
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.48859870
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.47729393
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.47422129
challenges/easy/challenge-48_20.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.47199459
challenges/easy/challenge-48_21.qasm,easy,challenges/easy/challenge-56_22.qasm,easy,0.84256677
challenges/easy/challenge-48_21.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.77498414
challenges/easy/challenge-48_21.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.71954864
challenges/easy/challenge-48_21.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.86544968
challenges/easy/challenge-48_21.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.78437747
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.59239941
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.71587856
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.66567937
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.68369950
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.74760046
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.85514724
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.89988000
challenges/easy/challenge-48_21.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.82056577
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.72679257
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.76306260
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.76995219
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.68040404
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.73832659
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.70169584
challenges/easy/challenge-48_21.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.69244584
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.50673953
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.38390440
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.48647245
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.49239719
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.49533172
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.48876833
